"id","text","question_id"
"1602","B.
was initially overemphasized by Rorschach.  (8%)","401"
"1603","C.
is an integral element of a person's psychological makeup.  (72%)","401"
"1604","D.
interferes with the psychologist's ability to gain insight into an individual's personality.  (3%)","401"
"1605","A.
Its results often contradict the findings of other types of psychological tests.  (3%)","402"
"1606","B.
Its interpretation may be more subject to bias than other psychological tests.  (64%)","402"
"1607","C.
It tends to misrepresent the personality traits of the test-taker.  (6%)","402"
"1608","D.
It should not be used as part of a personality assessment.  (25%)","402"
"1609","A.
Rorschach's work remained a perennial outlier in its field.  (17%)","403"
"1610","B.
Rorschach's inkblots were conspicuous for their ambiguity.  (15%)","403"
"1611","C.
Rorschach's test emerged from the same zeitgeist that produced Einstein's physics.  (56%)","403"
"1612","D.
Rorschach's research involved the process of perception called pareidolia.  (10%)","403"
"1613","A.
dismissive.  (1%)","404"
"1614","B.
critical.  (24%)","404"
"1615","C.
affirming.  (15%)","404"
"1616","D.
open.  (58%)","404"
"1617","A.
Writer's block can be avoided only by sufficiently conscientious authors.  (0%)","405"
"1618","B.
Writer's block is not purely subjective; it has been observed frequently enough to warrant its own terminology.  (81%)","405"
"1619","C.
Authors of today have more resources to deal with the phenomenon of writer's block.  (0%)","405"
"1620","D.
Writer's block may be subjective; its effects are too idiosyncratic to constitute an identifiable phenomenon.  (16%)","405"
"1621","A.
held the notion that a writer's creativity was like a fickle wind.  (8%)","406"
"1622","B.
were representative of an unprolific period in the history of poetry.  (12%)","406"
"1623","C.
thought writing difficulties were primarily due to personal crises.  (7%)","406"
"1624","D.
have been known to speculate about writer's block and its origins.  (71%)","406"
"1625","A.
Writer's block is the fault of the writer.  (1%)","407"
"1626","B.
Writer's block unfolds in predictable ways.  (14%)","407"
"1627","C.
Many writers endure writer's block.  (79%)","407"
"1628","D.
Most writers eventually overcome writer's block.  (4%)","407"
"1629","A.
constitutes an inherent risk of the creative process.  (83%)","408"
"1630","B.
is inadequately portrayed by Hofmannsthal.  (2%)","408"
"1631","C.
acquired its familiar name before Hofmannsthal's Chandos letter.  (6%)","408"
"1632","D.
was first reported in Hofmannsthal's Chandos letter.  (7%)","408"
"1633","A.
analyze the wavering productivity experienced by many writers.  (13%)","409"
"1634","B.
investigate facets of the phenomenon of writer's block.  (78%)","409"
"1635","C.
recreate a seventeenth-century experience of writer's block.  (5%)","409"
"1636","D.
offer hope to creative writers who strive to be more productive.  (3%)","409"
"1637","A.
a model of how job diversification can bolster economic stability.  (49%)","410"
"1638","B.
an example of how job growth can improve dire financial circumstances.  (7%)","410"
"1639","C.
an inevitable condition of an island economy.  (28%)","410"
"1640","D.
an optimum situation for economic self-sufficiency.  (14%)","410"
"1641","A.
corrupt business people.  (1%)","411"
"1642","B.
essentially commercial.  (79%)","411"
"1643","C.
fiercely independent.  (15%)","411"
"1644","D.
passive and inefficient.  (3%)","411"
"1645","A.
Largely focused on adapting to tourism industry demands.  (80%)","412"
"1646","B.
Solely dependent on foreign perceptions for its prosperity.  (13%)","412"
"1647","C.
Consistently substandard but entirely autonomous.  (1%)","412"
"1648","D.
Mainly dependent on the resourcefulness of its citizens.  (4%)","412"
"1649","A.
create more arable land.  (15%)","413"
"1650","B.
manufacture Man of Aran sweaters on Inishmore.  (6%)","413"
"1651","C.
expand the sale of seafood to the mainland.  (7%)","413"
"1652","D.
increase the export of kelp from the island.  (70%)","413"
"1653","A.
has been the most historically intriguing of the Aran islands.  (3%)","414"
"1654","B.
has long been considered to be on the edge of civilization.  (19%)","414"
"1655","C.
has long been engaged in a dramatic struggle against nature.  (25%)","414"
"1656","D.
has recently overcome its image of austerity and marginality.  (51%)","414"
"1657","A.
was as important as their land.  (15%)","415"
"1658","B.
was too unpredictable to be their chief financial resource.  (18%)","415"
"1659","C.
was essential for their economic stability.  (54%)","415"
"1660","D.
was generally correlated with peril.  (10%)","415"
"1661","A.
An Italian tourist orders pizza while visiting a historic village in Japan.  (4%)","416"
"1662","B.
A Brazilian tourist buys a business suit that was made in China during a trip to London.  (13%)","416"
"1663","C.
An American tourist buys a turkey in Mexico to celebrate Thanksgiving dinner.  (5%)","416"
"1664","D.
A Canadian tourist in France buys chocolates sold as authentic Swiss chocolate but made in Belgium.  (76%)","416"
"1665","A.
elevation of opera by inventing the phenomenon of Gesamtkunstwerk.  (12%)","417"
"1666","B.
shaping the musical scores to suit the libretti.  (1%)","417"
"1667","C.
efforts to preserve opera's distinction from other genres.  (2%)","417"
"1668","D.
use of leitmotifs as a complex musical device.  (83%)","417"
"1669","A.
Various leitmotifs overlapped with each other.  (69%)","418"
"1670","B.
A single leitmotif represented different entities.  (19%)","418"
"1671","C.
Some leitmotifs were played only once.  (1%)","418"
"1672","D.
Only a few leitmotifs occurred frequently in any single work.  (8%)","418"
"1673","A.
The most innovative composers in the history of music tended to be controversial.  (6%)","419"
"1674","B.
Prior to the 19th century, opera composers emphasized the musical score over the drama.  (76%)","419"
"1675","C.
Wagner was the most esteemed composer of the 19th century.  (7%)","419"
"1676","D.
Few European operas produced in the 19th century were popular.  (9%)","419"
"1677","A.
Most made an impact beyond the European world of opera.  (3%)","420"
"1678","B.
Most chose to write the lyrics to their own operas.  (3%)","420"
"1679","C.
Most were more concerned with convention than risk-taking.  (89%)","420"
"1680","D.
Most created operas based on stories from mythology.  (3%)","420"
"1681","A.
feelings of satisfaction at being able to identify characters.  (10%)","421"
"1682","B.
an emotional response to interconnected dramatic elements.  (82%)","421"
"1683","C.
a bias against musical scores that feature theme songs.  (5%)","421"
"1684","D.
an appreciation of Wagner's influence on film music.  (1%)","421"
"1685","A.
The Panamanians resented Colombia for allowing a foreign nation to build in their country  (71%)","422"
"1686","B.
Colombian forces posed little resistance to Amador's revolution  (9%)","422"
"1687","C.
The Colombian government recognized the potential for United States military intervention  (11%)","422"
"1688","D.
The United States favored Panamanian independence from Colombia  (6%)","422"
"1689","A.
They had more thoroughly studied Panama's environment.  (91%)","423"
"1690","B.
They had provided their workers with better equipment.  (3%)","423"
"1691","C.
Ferdinand de Lesseps had been less elderly.  (4%)","423"
"1692","D.
Ferdinand de Lesseps had been more experienced in canal building.  (0%)","423"
"1693","A.
The Panamanian landscape contains greater natural variation than that of Nicaragua.  (7%)","424"
"1694","B.
In most regions, land elevation above sea level is higher in Nicaragua than in Panama.  (51%)","424"
"1695","C.
A sizeable lake occupies a critical portion of Nicaragua's land mass.  (17%)","424"
"1696","D.
The government of Nicaragua insisted on controlling the canal once it was built.  (23%)","424"
"1697","A.
size.  (16%)","425"
"1698","B.
location.  (3%)","425"
"1699","C.
climate.  (6%)","425"
"1700","D.
military.  (73%)","425"
"1701","A.
The student should choose the option that allows them to write a shorter paper about the more complicated topic.  (4%)","426"
"1702","B.
The student should choose the option that allows them to write a longer paper about the less complicated topic.  (72%)","426"
"1703","C.
Before choosing a topic, the student should first engage in a background research phase to properly assess both topics.  (20%)","426"
"1704","D.
The student should discuss the project with the course professor and get advice on which topic to choose.  (2%)","426"
"1705","A.
It is a matter of being true to oneself instead of following others.  (4%)","427"
"1706","B.
It depends more on a person's intentions than on actual circumstances.  (92%)","427"
"1707","C.
It requires a certain amount of intellectual understanding.  (0%)","427"
"1708","D.
It varies according to each individual's personal values.  (2%)","427"
"1709","A.
a statement may be true even though the speaker believes it to be false.  (48%)","428"
"1710","B.
what seems true to one person may seem false to another person.  (29%)","428"
"1711","C.
a false statement may be compelling enough to fool people.  (0%)","428"
"1712","D.
in some cases a statement is both true and false simultaneously.  (21%)","428"
"1713","A.
To exemplify the risk that one may place trust in a statement that is later revealed to be false  (1%)","429"
"1714","B.
To illustrate that issues of ethical concern commonly arise even in familiar everyday contexts  (2%)","429"
"1715","C.
To describe the contrast between a lie itself and the act of telling a lie  (12%)","429"
"1716","D.
To provide evidence supporting a distinction between being dishonest and making a false statement  (83%)","429"
"1717","A.
Accept the offer for now but start searching for different employment.  (1%)","430"
"1718","B.
Refuse the offer and leave the company anyway.  (73%)","430"
"1719","C.
Agree to the offer but still continue giving traditional tarot readings.  (6%)","430"
"1720","D.
Counter-offer to teach the other employees traditional tarot instead.  (18%)","430"
"1721","A.
wondering whether a rumor is true and spreading a rumor regardless of whether it is true.  (10%)","431"
"1722","B.
suspecting a signature is a forgery and forging a signature on a contract.  (4%)","431"
"1723","C.
confusing a rock for gold and painting rocks to pass them off as gold.  (82%)","431"
"1724","D.
guessing that a company's value will fall and slandering a company to hurt its value.  (2%)","431"
"1725","A.
Sarah's prediction based on her tarot reading only happened to be correct by coincidence.  (7%)","432"
"1726","B.
Sarah's actions suggest she did not really believe in the power of traditional tarot readings.  (65%)","432"
"1727","C.
Sarah could have guessed she would be fired for giving traditional tarot readings anyway.  (12%)","432"
"1728","D.
Sarah demonstrated integrity by continuing to give traditional tarot readings.  (14%)","432"
"1729","A.
Why wasn't Mark in the conference room at 11:00?  (72%)","433"
"1730","B.
Was there ever really a meeting scheduled for that day and time?  (22%)","433"
"1731","C.
What did Mark claim the purpose of the meeting was?  (2%)","433"
"1732","D.
Why did no other co-workers show up to the meeting?  (1%)","433"
"1733","A.
The Lacanian ego neutralizes conflicting emotional states.  (5%)","434"
"1734","B.
The Lacanian ego is purposely constructed by the adults tending the infant.  (15%)","434"
"1735","C.
The Lacanian ego attempts to defend itself from the desires of others.  (13%)","434"
"1736","D.
The Lacanian ego absorbs the unconscious wishes of others.  (64%)","434"
"1737","A.
The ego cannot be distinguished from the other.  (48%)","435"
"1738","B.
The ego's formation is based on self-knowledge.  (30%)","435"
"1739","C.
The ego can overcome its incoherence.  (4%)","435"
"1740","D.
The ego's nature is unknowable.  (16%)","435"
"1741","A.
Seeing a portrait of himself  (32%)","436"
"1742","B.
Encountering new sensory stimuli  (3%)","436"
"1743","C.
Watching himself in family videos  (56%)","436"
"1744","D.
Practicing his motor skills  (7%)","436"
"1745","A.
It is likely to cause harm as infants are extremely sensitive to the reactions of others.  (5%)","437"
"1746","B.
It is generally facilitated through social interactions rather than unfolding in a purely spontaneous manner.  (76%)","437"
"1747","C.
It is a phase of childhood development that loses impact in adulthood.  (11%)","437"
"1748","D.
It is limited by the infant's helplessness, particularly his inability to speak.  (6%)","437"
"1749","A.
The personality is a function of the ego but is unaffected by the Ideal-I.  (3%)","438"
"1750","B.
Without the ego's aggression, the Ideal-I could not exist.  (16%)","438"
"1751","C.
Narcissism is a normal part of the ego's development.  (64%)","438"
"1752","D.
The child's previous sense of self-perfection is disrupted by the Mirror Stage.  (15%)","438"
"1753","A.
recognized that the study of religion could be hindered by philosophical theorizing.  (22%)","439"
"1754","B.
treated personal religious feelings as more essential than institutionalized religious sentiments.  (65%)","439"
"1755","C.
demonstrated the effectiveness of radical empiricism in analyzing any kind of personal religious experience.  (10%)","439"
"1756","D.
helped distinguish transformative religious institutions from nontransformative ones.  (1%)","439"
"1757","A.
James believed that the theorizing associated with philosophy can be problematic for a study of religion.  (18%)","440"
"1758","B.
James believed that those who have a direct encounter with the divine have more intense religious lives than those who do not have firsthand experiences.  (3%)","440"
"1759","C.
James believed that the importance of mystical experiences has been largely overlooked by reductionistic thinkers.  (15%)","440"
"1760","D.
James believed that there are empirical and pragmatic ways of analyzing experience that should be used to study the religious feelings and beliefs of the individual.  (62%)","440"
"1761","A.
help shed light on James' receptivity to diverse religious perspectives.  (74%)","441"
"1762","B.
provide an example of an unconventional religious movement.  (4%)","441"
"1763","C.
exemplify the wide array of different religious beliefs available at the time.  (5%)","441"
"1764","D.
illustrate James' belief in the importance of trying different types of religions for oneself.  (16%)","441"
"1765","A.
discerning within the person's experience specific repeatable steps leading to conversion.  (24%)","442"
"1766","B.
examining the established religious patterns that such experiences influence.  (16%)","442"
"1767","C.
observing whether the individual's actions reveal a lasting personal transformation.  (55%)","442"
"1768","D.
identifying within that account apparent universal principles such as kindness, mercy, and love.  (3%)","442"
"1769","A.
established a scientific framework based on shared characteristics of religious experiences.  (24%)","443"
"1770","B.
underestimated the role of rational argument in religious studies.  (4%)","443"
"1771","C.
could struggle to remain consistent in emphasizing individual religious experiences over broader commonalities.  (58%)","443"
"1772","D.
endorsed some of the religious and intellectual movements of his day in The Varieties.  (11%)","443"
"1773","A.
To justify the common tendency to use the terms 'blackmail' and 'extortion' interchangeably  (7%)","444"
"1774","B.
To anticipate the suggestion that it may be unclear why blackmail is illegal  (59%)","444"
"1775","C.
To demonstrate how one legal definition eventually led to the specification of another distinct crime  (10%)","444"
"1776","D.
To suggest that the definition of blackmail illustrates problems with illegality as a concept  (22%)","444"
"1777","A.
Favorable, because blackmail is depicted as no more harmful than normal business negotiations.  (14%)","445"
"1778","B.
Opposed, because there are additional grounds upon which blackmail is presented as harmful.  (41%)","445"
"1779","C.
Undecided, as the author describes both harmful and beneficial aspects to blackmail.  (31%)","445"
"1780","D.
Indifferent, as the author never addresses the claim that victims of blackmail are actually better off.  (12%)","445"
"1781","A.
The politician misappropriates funding, and his assistant threatens to file an ethics complaint unless the politician returns the money.  (6%)","446"
"1782","B.
The politician plans to vote against financial help for a community, and a citizen from that community threatens to harass the politician's family unless the politician approves the money instead.  (4%)","446"
"1783","C.
The politician amasses large gambling debts, and a relative threatens to tell the politician's wife unless the politician tells her himself.  (19%)","446"
"1784","D.
The politician lies about accepting money from lobbyists, and his assistant threatens to go to the press unless the politician gives him a raise.  (69%)","446"
"1785","A.
Most attempts to explain blackmail's illegality are based on considerations of fraud.  (17%)","447"
"1786","B.
The illegality of blackmail has nothing to do with the effects on its actual targets.  (13%)","447"
"1787","C.
The wrongness of blackmail cannot be understood in terms of rights.  (4%)","447"
"1788","D.
Cases of blackmail often involve multiple instances of wrongdoing rather than just one.  (65%)","447"
"1789","A.
Coercion's legal status is unclear.  (49%)","448"
"1790","B.
Blackmail is a complex issue.  (1%)","448"
"1791","C.
Threats can have positive effects.  (8%)","448"
"1792","D.
Blackmail is like a kind of theft.  (40%)","448"
"1793","A.
Repair projects had been initiated earlier in the century.  (7%)","449"
"1794","B.
Past architectural changes had not been so haphazard.  (83%)","449"
"1795","C.
Margaret Truman had not left her piano on the weak floor.  (0%)","449"
"1796","D.
Charles McKim had been given more time to carry out his work.  (8%)","449"
"1797","A.
an unforeseeable calamity.  (1%)","450"
"1798","B.
a musical climax.  (8%)","450"
"1799","C.
a culminating event.  (87%)","450"
"1800","D.
an emphatic midpoint.  (2%)","450"
"1801","A.
reveal the full extent of the White House's structural damage.  (14%)","451"
"1802","B.
illustrate the inadequacy of Charles McKim's past repairs to the White House.  (5%)","451"
"1803","C.
illustrate the work required to repair the White House roof.  (1%)","451"
"1804","D.
exemplify the neglect shown toward the White House by its occupants.  (78%)","451"
"1805","A.
The standards of sound architecture were well understood in 1792.  (53%)","452"
"1806","B.
George Washington possessed some experience in designing buildings.  (4%)","452"
"1807","C.
It would have been impossible for builders to more safely make changes to the White House.  (27%)","452"
"1808","D.
Presidents before Andrew Jackson made cosmetic changes to the White House.  (15%)","452"
"1809","A.
Calvin Coolidge outfitted the White House with secondhand pipes taken from Fort Meade army base.  (20%)","453"
"1810","B.
Andrew Johnson required the White House to be equipped with a telegraph.  (9%)","453"
"1811","C.
Harry Truman won re-election in 1948 but had to vacate the White House anyway.  (7%)","453"
"1812","D.
George Washington never lived in the presidential mansion whose construction he initiated.  (61%)","453"
"1813","A.
Those responsible for the White House were often neglectful or foolish.  (2%)","454"
"1814","B.
Some repairs to the White House caused as many problems as they solved.  (7%)","454"
"1815","C.
Hoban did not anticipate the kinds of changes that would later be made to the White House.  (17%)","454"
"1816","D.
The White House felt like a different building after it was reconstructed.  (72%)","454"
"1817","A.
Boethius could find peace through accepting what happened to him.  (29%)","455"
"1818","B.
despite facing execution, Boethius knew that his punishment was undeserved.  (7%)","455"
"1819","C.
although he did not escape execution, Boethius knew that things could have turned out differently.  (56%)","455"
"1820","D.
Boethius believed that being executed would mean joining God in eternity.  (5%)","455"
"1821","A.
foreknowledge as a concept is based on the mistaken belief that humans experience time.  (16%)","456"
"1822","B.
it is not really accurate to say that God possesses foreknowledge.  (61%)","456"
"1823","C.
foreknowledge relates to only one part of a broader philosophical issue.  (5%)","456"
"1824","D.
human understanding is insufficient to make conclusions about divine foreknowledge.  (16%)","456"
"1825","A.
It is primarily a language-based argument about proper terminology.  (19%)","457"
"1826","B.
It is intended to ease the minds of those who consider it.  (48%)","457"
"1827","C.
It is the most widely accepted solution to the Freedom and Foreknowledge Dilemma.  (17%)","457"
"1828","D.
It is considered the standard position by most philosophers, though not all.  (15%)","457"
"1829","A.
It is too limited in scope.  (68%)","458"
"1830","B.
It depends on a rationalization.  (13%)","458"
"1831","C.
It cannot be supported empirically.  (8%)","458"
"1832","D.
It is based on poor reasoning.  (8%)","458"
"1833","A.
It reinforces the idea that foreknowledge and free will are incompatible.  (13%)","459"
"1834","B.
It implies that future truths cause more serious problems for free will than foreknowledge does.  (16%)","459"
"1835","C.
It alludes to a crucial distinction made previously in the passage.  (62%)","459"
"1836","D.
It helps clarify the rest of the information contained in that paragraph.  (7%)","459"
"1837","A.
II only  (22%)","460"
"1838","B.
III only  (9%)","460"
"1839","C.
II and III only  (64%)","460"
"1840","D.
I, II, and III  (3%)","460"
"1841","A.
A legal entitlement  (3%)","461"
"1842","B.
A detectable status symbol  (75%)","461"
"1843","C.
A mandatory dress code  (12%)","461"
"1844","D.
An inherited title  (8%)","461"
"1845","A.
A criminal assuming the identity of a wealthy business owner  (26%)","462"
"1846","B.
A merchant seaman marrying a land-owning aristocrat  (6%)","462"
"1847","C.
A rural farmer planning to conduct business in the city  (3%)","462"
"1848","D.
A servant wearing a costume to attend a masquerade ball  (64%)","462"
"1849","A.
Banishment for engaging in activities above a given social position  (59%)","463"
"1850","B.
Exemplary conduct of the elite as role models  (15%)","463"
"1851","C.
The reinstatement of colonial-era sumptuary laws  (17%)","463"
"1852","D.
The existence of widely held democratic values  (7%)","463"
"1853","A.
It is practiced for the benefit of the lower classes alone.  (14%)","464"
"1854","B.
It must be counterbalanced by behavioral restrictions in society.  (14%)","464"
"1855","C.
It implies hypocrisy because it is based on privilege.  (53%)","464"
"1856","D.
It is perceived as forbidding by the lower class.  (17%)","464"
"1857","A.
controlled those in the lower echelons of society.  (13%)","465"
"1858","B.
supported reducing adherence to Puritan values.  (5%)","465"
"1859","C.
engaged in decadent behavior discreetly.  (62%)","465"
"1860","D.
openly flaunted their extravagant tastes.  (18%)","465"
"1861","A.
To illustrate that Kant's political theory has been largely ignored in favor of other political thinkers  (18%)","466"
"1862","B.
To provide arguments in favor of adopting a Kantian view of the state  (5%)","466"
"1863","C.
To defend a Kantian conception of the state from two of its perceived shortcomings  (34%)","466"
"1864","D.
To show that political scholars should pay attention to Kant's political theory  (42%)","466"
"1865","A.
A successful retail chain raises its prices to increase profits, because it faces no real competition from other businesses.  (6%)","467"
"1866","B.
A wealthy citizen provides substantial donations to local charities, in order to receive news coverage.  (5%)","467"
"1867","C.
After learning that local crime rates are on the rise, a city manager allocates funding to hire additional officers for the city's police force.  (76%)","467"
"1868","D.
A town council ignores reports of dangerous chemicals in the water supply, since public knowledge of this matter could hurt the local economy.  (10%)","467"
"1869","A.
A political state is rational only if it supports welfare legislation.  (4%)","468"
"1870","B.
Political freedom conflicts with welfare legislation.  (68%)","468"
"1871","C.
Kantians who promote welfare legislation make an egregious error.  (13%)","468"
"1872","D.
Welfare legislation respects every person's innate right to free choice.  (13%)","468"
"1873","A.
whether Kant advocated the type of welfare legislation being proposed for adoption by the state.  (2%)","469"
"1874","B.
the extent to which political and social unrest influence the state.  (8%)","469"
"1875","C.
whether welfare legislation provides citizens with independence from being constrained by others.  (79%)","469"
"1876","D.
whether political freedom is instrumentally necessary for welfare legislation.  (8%)","469"
"1877","A.
Kantian political theory justifies welfare legislation.  (45%)","470"
"1878","B.
There are still other, more notable problems facing Kant's view of the state.  (22%)","470"
"1879","C.
Contemporary political scholars largely ignore Kant's impact on political theory.  (18%)","470"
"1880","D.
The notion of transcendental freedom is widely associated with Kant's nonpolitical writings.  (13%)","470"
"1881","A.
the elaboration likelihood model.  (0%)","471"
"1882","B.
the availability heuristic.  (5%)","471"
"1883","C.
an encoding strategy.  (62%)","471"
"1884","D.
associative learning.  (31%)","471"
"1885","A.
Early attachment style tends to have long-lasting effects on relationships and well-being  (3%)","472"
"1886","B.
Attachment styles result from bonding that occurs within the first hours after birth  (85%)","472"
"1887","C.
Sensitive and responsive caregiving tends to result in more secure attachments  (2%)","472"
"1888","D.
Stranger anxiety is considered a normal developmental milestone for infants  (8%)","472"
"1889","A.
Classical conditioning and secondary reinforcement  (2%)","473"
"1890","B.
Classical conditioning and a token economy  (1%)","473"
"1891","C.
Observational learning and a token economy  (36%)","473"
"1892","D.
Observational learning and secondary reinforcement  (59%)","473"
"1893","A.
A mood disorder  (13%)","474"
"1894","B.
An anxiety disorder  (2%)","474"
"1895","C.
A dissociative disorder  (11%)","474"
"1896","D.
A personality disorder  (72%)","474"
"1897","A.
A residency program for physicians specializing in surgery  (30%)","475"
"1898","B.
An inpatient psychiatric ward where patients are involuntarily committed  (5%)","475"
"1899","C.
An insurance company employing physicians as paid consultants  (7%)","475"
"1900","D.
A humanitarian group composed of volunteer physicians  (56%)","475"
"1901","A.
Yes, because 0.2 g sugar is the just noticeable difference  (12%)","476"
"1902","B.
Yes, because Weber's law is based on a constant value  (2%)","476"
"1903","C.
No, because 0.2 g is below the absolute threshold  (20%)","476"
"1904","D.
No, because Weber's law is based on a ratio  (63%)","476"
